viewDate,areaMunKm,areaUcKm,uc,uf,municipio
16/08/2020,0.83,0,,PA,Sao Felix do Xingu
16/08/2020,0.16,0,,PA,Sao Felix do Xingu
16/08/2020,0.13,0,,PA,Sao Felix do Xingu
16/08/2020,0.19,0,,PA,Sao Felix do Xingu
16/08/2020,0.1,0,,PA,Sao Felix do Xingu
16/08/2020,0.19,0,,PA,Sao Felix do Xingu
16/08/2020,1.36,0,,PA,Altamira
16/08/2020,0.56,0,,PA,Altamira
16/08/2020,0.09,0,,PA,Sao Felix do Xingu
16/08/2020,0.18,0,,PA,Sao Felix do Xingu
16/08/2020,0.3,0,,PA,Altamira
16/08/2020,0.04,0,,PA,Altamira
16/08/2020,0.12,0,,PA,Sao Felix do Xingu
16/08/2020,0.06,0,,PA,Santarem
16/08/2020,0.15,0,,PA,Sao Felix do Xingu
16/08/2020,0.17,0,,PA,Sao Felix do Xingu
16/08/2020,0.09,0,,PA,Belterra
16/08/2020,0.32,0,,PA,Aveiro
16/08/2020,0.12,0,,PA,Aveiro
16/08/2020,0.08,0,,PA,Aveiro
16/08/2020,0.08,0,,PA,Aveiro
16/08/2020,0.15,0,,PA,Aveiro
16/08/2020,0.14,0,,PA,Aveiro
16/08/2020,0.12,0,,PA,Aveiro
16/08/2020,0.06,0,,PA,Aveiro
16/08/2020,0.21,0,,PA,Sao Felix do Xingu
16/08/2020,0.2,0,,PA,Porto de Moz
16/08/2020,0.08,0,,PA,Oriximina
01/05/2020,0.21,0,,PA,Sao Felix do Xingu
08/06/2020,1.3,0,,PA,Sao Felix do Xingu
16/08/2020,0.17,0,,PA,Belterra
16/08/2020,0.09,0,,PA,Santarem
16/08/2020,0.09,0.09,FLORESTA NACIONAL DE CAXIUANÂ,PA,Portel
16/08/2020,0.11,0,,PA,Sao Felix do Xingu
16/08/2020,2.19,0,,PA,Sao Felix do Xingu
16/08/2020,0.19,0,,PA,Portel
30/06/2020,0.27,0,,PA,Sao Felix do Xingu
01/05/2020,1.1,0,,PA,Sao Felix do Xingu
16/08/2020,0.29,0,,PA,Alenquer
16/08/2020,0.59,0,,PA,Sao Felix do Xingu
16/08/2020,0.07,0,,PA,Senador Jose Porfirio
16/08/2020,0.1,0,,PA,Senador Jose Porfirio
16/08/2020,1.19,0,,PA,Sao Felix do Xingu
16/08/2020,0.13,0,,PA,Sao Felix do Xingu
16/08/2020,0.29,0,,PA,Sao Felix do Xingu
16/08/2020,0.61,0,,PA,Sao Felix do Xingu
16/08/2020,0.65,0,,PA,Sao Felix do Xingu
16/08/2020,1.7,0,,PA,Sao Felix do Xingu
16/08/2020,0.59,0,,PA,Sao Felix do Xingu
16/08/2020,0.97,0,,PA,Sao Felix do Xingu
16/08/2020,0.42,0,,PA,Sao Felix do Xingu
16/08/2020,0.13,0,,PA,Sao Felix do Xingu
16/08/2020,0.1,0,,PA,Sao Felix do Xingu
16/08/2020,0.11,0,,PA,Sao Felix do Xingu
16/08/2020,0.16,0,,PA,Sao Felix do Xingu
16/08/2020,0.09,0,,PA,obidos
16/08/2020,0.07,0,,PA,obidos
16/08/2020,0.07,0,,PA,Oriximina
16/08/2020,0.06,0,,PA,Sao Felix do Xingu
16/08/2020,0.41,0,,PA,Sao Felix do Xingu
16/08/2020,0.15,0,,PA,Sao Felix do Xingu
16/08/2020,0.18,0,,PA,Sao Felix do Xingu
16/08/2020,0.13,0,,PA,Senador Jose Porfirio
16/08/2020,0.38,0,,PA,Sao Felix do Xingu
16/08/2020,0.07,0,,PA,Sao Felix do Xingu
16/08/2020,0.07,0,,PA,Portel
16/08/2020,0.07,0,,PA,Sao Felix do Xingu
16/08/2020,0.08,0,,PA,Sao Felix do Xingu
16/08/2020,0.07,0,,PA,Sao Felix do Xingu
16/08/2020,0.1,0,,PA,Sao Felix do Xingu
16/08/2020,0.1,0,,PA,Sao Felix do Xingu
16/08/2020,0.09,0,,PA,Sao Felix do Xingu
16/08/2020,0.11,0,,PA,Sao Felix do Xingu
16/08/2020,0.11,0,,PA,Sao Felix do Xingu
16/08/2020,0.08,0,,PA,Sao Felix do Xingu
16/08/2020,0.07,0,,PA,Sao Felix do Xingu
16/08/2020,0.21,0,,PA,Sao Felix do Xingu
16/08/2020,0.09,0,,PA,Sao Felix do Xingu
16/08/2020,0.07,0,,PA,Sao Felix do Xingu
16/08/2020,0.11,0,,PA,Sao Felix do Xingu
16/08/2020,0.07,0,,PA,Anapu
16/08/2020,0.09,0,,PA,Anapu
16/08/2020,0.1,0,,PA,Sao Felix do Xingu
16/08/2020,0.07,0,,PA,Sao Felix do Xingu
16/08/2020,0.19,0,,PA,Pacaja
16/08/2020,0.06,0,,PA,Sao Felix do Xingu
16/08/2020,0.1,0,,PA,Anapu
16/08/2020,0.12,0,,PA,Anapu
16/08/2020,0.09,0,,PA,Sao Felix do Xingu
16/08/2020,0.08,0,,PA,Sao Felix do Xingu
16/08/2020,0.01,0.01,PARQUE NACIONAL DA SERRA DO PARDO,PA,Sao Felix do Xingu
16/08/2020,0.13,0,,PA,Sao Felix do Xingu
16/08/2020,0.08,0,,PA,Anapu
16/08/2020,0.29,0,,PA,Portel
16/08/2020,0.23,0,,PA,Sao Felix do Xingu
16/08/2020,0.24,0,,PA,Portel
16/08/2020,0.27,0,,PA,Portel
16/08/2020,0.23,0,,PA,Sao Felix do Xingu
16/08/2020,0.18,0,,PA,Sao Felix do Xingu
16/08/2020,0.13,0,,PA,Anapu
16/08/2020,0.08,0,,PA,Anapu
16/08/2020,0.1,0,,PA,Anapu
16/08/2020,0.13,0,,PA,Anapu
16/08/2020,0.11,0,,PA,Novo Repartimento
16/08/2020,0.12,0,,PA,Anapu
16/08/2020,0.06,0,,PA,Portel
16/08/2020,0.37,0,,PA,Anapu
16/08/2020,0.07,0,,PA,Ourilandia do Norte
16/08/2020,0.14,0,,PA,Ourilandia do Norte
16/08/2020,0.15,0,,PA,Portel
16/08/2020,0.35,0,,PA,Pacaja
16/08/2020,0.15,0,,PA,Pacaja
16/08/2020,0.41,0,,PA,Pacaja
16/08/2020,0.09,0,,PA,Portel
16/08/2020,0.17,0,,PA,Portel
16/08/2020,0.18,0,,PA,Anapu
16/08/2020,0.14,0,,PA,Anapu
16/08/2020,0.11,0,,PA,Portel
16/08/2020,0.14,0,,PA,Portel
16/08/2020,0.25,0,,PA,Portel
16/08/2020,0.29,0,,PA,Portel
16/08/2020,0.17,0,,PA,Portel
16/08/2020,0.08,0,,PA,Portel
16/08/2020,0.47,0,,PA,Portel
16/08/2020,0.1,0,,PA,Portel
16/08/2020,0.18,0,,PA,Sao Felix do Xingu
16/08/2020,0.32,0,,PA,Sao Felix do Xingu
16/08/2020,0.09,0,,PA,Portel
16/08/2020,0.07,0,,PA,Sao Felix do Xingu
16/08/2020,0.14,0,,PA,Portel
16/08/2020,0.11,0,,PA,Sao Felix do Xingu
16/08/2020,0.06,0,,PA,Portel
16/08/2020,0.13,0,,PA,Portel
16/08/2020,0.31,0,,PA,Portel
16/08/2020,0.13,0,,PA,Sao Felix do Xingu
16/08/2020,0.06,0,,PA,Portel
16/08/2020,0.07,0,,PA,Ourilandia do Norte
16/08/2020,0.2,0,,PA,Ourilandia do Norte
16/08/2020,0.14,0,,PA,Portel
16/08/2020,0.15,0,,PA,Portel
16/08/2020,0.2,0,,PA,Portel
16/08/2020,0.08,0,,PA,Portel
16/08/2020,0.28,0,,PA,Portel
16/08/2020,0.29,0,,PA,Portel
16/08/2020,0.12,0,,PA,Pacaja
16/08/2020,0.14,0,,PA,Portel
16/08/2020,0.06,0,,PA,Senador Jose Porfirio
16/08/2020,0.11,0,,PA,Senador Jose Porfirio
16/08/2020,0.09,0,,PA,Portel
16/08/2020,0.09,0,,PA,Pacaja
16/08/2020,0.06,0,,PA,Pacaja
16/08/2020,0.07,0,,PA,Ourilandia do Norte
16/08/2020,0.1,0,,PA,Ourilandia do Norte
16/08/2020,0.14,0,,PA,Ourilandia do Norte
16/08/2020,0.08,0,,PA,Ourilandia do Norte
16/08/2020,0.23,0,,PA,Ourilandia do Norte
16/08/2020,0.15,0,,PA,Pacaja
16/08/2020,0.1,0,,PA,Pacaja
16/08/2020,0.2,0,,PA,Pacaja
16/08/2020,0.09,0,,PA,Pacaja
16/08/2020,0.06,0,,PA,Ourilandia do Norte
16/08/2020,0.09,0,,PA,Ourilandia do Norte
16/08/2020,0.3,0,,PA,Pacaja
16/08/2020,0.11,0,,PA,Pacaja
16/08/2020,0.07,0,,PA,Senador Jose Porfirio
16/08/2020,0.09,0,,PA,Ourilandia do Norte
16/08/2020,0.21,0,,PA,Ourilandia do Norte
16/08/2020,0.1,0,,PA,Pacaja
16/08/2020,0.07,0,,PA,Ourilandia do Norte
16/08/2020,0.12,0,,PA,Pacaja
16/08/2020,0.07,0,,PA,Pacaja
16/08/2020,0.07,0,,PA,Pacaja
16/08/2020,1.47,0,,PA,Porto de Moz
16/08/2020,0.09,0,,PA,Pacaja
16/08/2020,0.08,0,,PA,Pacaja
16/08/2020,0.12,0,,PA,Portel
16/08/2020,0.07,0,,PA,Pacaja
16/08/2020,0.09,0,,PA,Pacaja
16/08/2020,0.15,0,,PA,Porto de Moz
16/08/2020,0.07,0,,PA,Portel
16/08/2020,0.13,0,,PA,Portel
16/08/2020,0.08,0,,PA,Pacaja
16/08/2020,0.12,0,,PA,Sao Felix do Xingu
16/08/2020,0.09,0,,PA,Sao Felix do Xingu
16/08/2020,0.13,0,,PA,Sao Felix do Xingu
16/08/2020,0.12,0,,PA,Portel
16/08/2020,0.17,0,,PA,Portel
08/08/2020,0.28,0,,PA,Sao Felix do Xingu
16/08/2020,0.07,0,,PA,Portel
16/08/2020,0.07,0,,PA,Sao Felix do Xingu
16/08/2020,0.1,0,,PA,Sao Felix do Xingu
16/08/2020,0.06,0,,PA,Sao Felix do Xingu
16/08/2020,0.09,0,,PA,Portel
16/08/2020,0.18,0,,PA,Sao Felix do Xingu
16/08/2020,0.11,0,,PA,Sao Felix do Xingu
16/08/2020,0.07,0,,PA,Sao Felix do Xingu
16/08/2020,0.07,0,,PA,Sao Felix do Xingu
16/08/2020,0.12,0,,PA,Sao Felix do Xingu
16/08/2020,0.07,0,,PA,Sao Felix do Xingu
16/08/2020,0.14,0,,PA,Sao Felix do Xingu
16/08/2020,0.09,0,,PA,Sao Felix do Xingu
16/08/2020,0.07,0,,PA,Sao Felix do Xingu
08/08/2020,0.19,0,,PA,Sao Felix do Xingu
16/08/2020,0.07,0,,PA,Sao Felix do Xingu
16/08/2020,0.25,0,,PA,Sao Felix do Xingu
16/08/2020,0.07,0,,PA,Sao Felix do Xingu
16/08/2020,0.13,0,,PA,Sao Felix do Xingu
16/08/2020,0.07,0,,PA,Pacaja
16/08/2020,0.11,0,,PA,Anapu
16/08/2020,0.14,0,,PA,Anapu
16/08/2020,0.09,0,,PA,Anapu
16/08/2020,0.08,0,,PA,Anapu
16/08/2020,0.1,0,,PA,Anapu
16/08/2020,0.08,0,,PA,Anapu
16/08/2020,0.11,0,,PA,Pacaja
16/08/2020,0.17,0,,PA,Pacaja
16/08/2020,0.08,0,,PA,Pacaja
16/08/2020,0.26,0,,PA,Anapu
16/08/2020,0.39,0,,PA,Pacaja
16/08/2020,0.08,0,,PA,Pacaja
16/08/2020,0.09,0,,PA,Pacaja
16/08/2020,0.12,0,,PA,Anapu
16/08/2020,0.04,0,,PA,Pacaja
16/08/2020,0.07,0,,PA,Pacaja
16/08/2020,0.15,0,,PA,Pacaja
16/08/2020,0.07,0,,PA,Pacaja
16/08/2020,0.09,0,,PA,Pacaja
16/08/2020,0.15,0,,PA,Pacaja
16/08/2020,0.06,0,,PA,Pacaja
16/08/2020,0.07,0,,PA,Pacaja
16/08/2020,0.1,0,,PA,Pacaja
16/08/2020,0.07,0,,PA,Pacaja
16/08/2020,0.12,0,,PA,Pacaja
16/08/2020,0.06,0,,PA,Pacaja
16/08/2020,0.2,0,,PA,Pacaja
16/08/2020,0.07,0,,PA,Pacaja
16/08/2020,0.18,0,,PA,Pacaja
16/08/2020,0.13,0,,PA,Pacaja
16/08/2020,0.14,0,,PA,Pacaja
16/08/2020,0.3,0,,PA,Anapu
16/08/2020,0.11,0,,PA,Pacaja
16/08/2020,0.07,0,,PA,Pacaja
16/08/2020,0.08,0,,PA,Pacaja
16/08/2020,0.11,0,,PA,Pacaja
16/08/2020,0.14,0,,PA,Pacaja
16/08/2020,0.13,0,,PA,Pacaja
16/08/2020,0.09,0,,PA,Pacaja
16/08/2020,0.16,0,,PA,Pacaja
16/08/2020,0.18,0,,PA,Portel
16/08/2020,0.17,0,,PA,Portel
16/08/2020,0.21,0,,PA,Pacaja
16/08/2020,0.1,0,,PA,Pacaja
16/08/2020,0.15,0,,PA,Portel
16/08/2020,0.15,0,,PA,Portel
16/08/2020,0.07,0,,PA,Portel
16/08/2020,0.07,0,,PA,Portel
16/08/2020,0.13,0,,PA,Portel
16/08/2020,0.1,0,,PA,Pacaja
16/08/2020,0.07,0,,PA,Pacaja
16/08/2020,0.08,0,,PA,Pacaja
16/08/2020,0.08,0,,PA,Pacaja
16/08/2020,0.13,0,,PA,Pacaja
16/08/2020,0.15,0,,PA,Portel
16/08/2020,0.16,0,,PA,Portel
16/08/2020,0.07,0,,PA,Portel
16/08/2020,0.13,0,,PA,Portel
16/08/2020,0.16,0,,PA,Portel
16/08/2020,0.09,0,,PA,Portel
16/08/2020,1.31,0,,PA,Portel
16/08/2020,1.04,0,,PA,Portel
16/08/2020,0.07,0,,PA,Portel
16/08/2020,0.09,0,,PA,Portel
16/08/2020,0.08,0,,PA,Portel
16/08/2020,0.07,0,,PA,Portel
16/08/2020,0.18,0,,PA,Ruropolis
16/08/2020,0.19,0,,PA,Pacaja
16/08/2020,0.1,0,,MT,Aripuana
16/08/2020,0.07,0,,MT,Juina
16/08/2020,0.12,0,,MT,Juina
16/08/2020,0.13,0,,MT,Aripuana
16/08/2020,0.29,0,,MT,Castanheira
16/08/2020,0.14,0,,MT,Cotriguaçu
16/08/2020,0.12,0,,MT,Castanheira
16/08/2020,0.43,0,,AM,Maues
16/08/2020,0.08,0,,MT,Juara
16/08/2020,0.12,0,,MT,Juara
16/08/2020,0.83,0,,MT,Nova Maringa
16/08/2020,0.14,0,,MT,Itanhanga
16/08/2020,1.19,0,,MT,Tapurah
16/08/2020,0.62,0,,MT,Juara
16/08/2020,0.07,0,,MT,Paranaita
16/08/2020,0.08,0,,MT,Paranaita
16/08/2020,0.34,0,,MT,Juara
16/08/2020,0.16,0,,MT,Juara
16/08/2020,0.46,0,,MT,Nova Bandeirantes
16/08/2020,0.19,0,,MT,Nova Monte Verde
16/08/2020,0.11,0,,MT,Nova Bandeirantes
16/08/2020,0.16,0,,MT,Nova Monte Verde
16/08/2020,0.6,0,,MT,Paranaita
16/08/2020,0.08,0,,MT,Nova Maringa
16/08/2020,0.13,0,,MT,Paranaita
16/08/2020,0.29,0,,MT,Nova Maringa
16/08/2020,0.71,0,,MT,Nova Maringa
16/08/2020,0.09,0,,MT,Paranaita
16/08/2020,0.12,0,,MT,Nova Monte Verde
16/08/2020,0.15,0,,MT,Nova Canaa do Norte
25/06/2020,0.3,0,,MT,Nova Monte Verde
03/07/2020,0.62,0,,MT,Nova Monte Verde
16/08/2020,0.16,0,,MT,Nova Monte Verde
16/08/2020,0.11,0,,MT,Carlinda
16/08/2020,0.07,0,,MT,Apiacas
16/08/2020,0.38,0,,PA,Itaituba
16/08/2020,0.08,0,,PA,Itaituba
16/08/2020,0.2,0,,PA,Novo Progresso
16/08/2020,0.07,0,,MT,Vera
16/08/2020,0.33,0,,MT,Feliz Natal
06/07/2020,0.8,0,,MT,Apiacas
15/07/2020,0.37,0,,MT,Apiacas
16/08/2020,0.16,0,,MT,Apiacas
16/08/2020,0.08,0,,MT,Apiacas
16/08/2020,5.36,0,,MT,Vera
16/08/2020,0.63,0,,MT,Apiacas
16/08/2020,0.18,0,,PA,Novo Progresso
16/08/2020,0.31,0,,MT,Uniao do Sul
16/08/2020,0.18,0,,MT,Uniao do Sul
16/08/2020,0.1,0,,MT,Uniao do Sul
16/08/2020,0.22,0,,MT,Uniao do Sul
16/08/2020,0.1,0,,MT,Claudia
16/08/2020,0.46,0,,MT,Claudia
16/08/2020,0.34,0,,MT,Claudia
16/08/2020,2.81,0,,MT,Marcelandia
16/08/2020,0.51,0,,MT,Nova Ubirata
16/08/2020,0.07,0,,MT,Terra Nova do Norte
16/08/2020,0.13,0,,MT,Peixoto de Azevedo
16/08/2020,0.34,0,,MT,Gaucha do Norte
16/08/2020,0.09,0,,MT,Gaucha do Norte
16/08/2020,1.03,0,,MT,Nova Ubirata
16/08/2020,0.12,0,,PA,Altamira
16/08/2020,0.1,0,,PA,Altamira
16/08/2020,0.98,0,,MT,Peixoto de Azevedo
16/08/2020,0.12,0,,MT,Peixoto de Azevedo
16/08/2020,0.6,0,,MT,Peixoto de Azevedo
16/08/2020,2.86,0,,MT,Feliz Natal
16/08/2020,0.52,0,,MT,Feliz Natal
16/08/2020,0.61,0,,MT,Marcelandia
16/08/2020,0.35,0,,PA,Altamira
16/08/2020,0.41,0,,PA,Altamira
16/08/2020,0.25,0,,PA,Altamira
16/08/2020,0.15,0,,PA,Altamira
16/08/2020,0.11,0,,PA,Altamira
16/08/2020,0.09,0,,MT,Matupa
02/02/2020,0.92,0,,MT,Marcelandia
16/08/2020,0.62,0,,MT,Marcelandia
16/08/2020,0.07,0,,MT,Marcelandia
16/08/2020,0.86,0,,PA,Novo Progresso
16/08/2020,0.16,0,,PA,Novo Progresso
16/08/2020,0.01,0,,PA,Altamira
16/08/2020,0.56,0,,PA,Novo Progresso
16/08/2020,0.19,0,,PA,Novo Progresso
16/08/2020,0.3,0,,PA,Novo Progresso
16/08/2020,0.07,0,,PA,Novo Progresso
16/08/2020,4.09,0,,PA,Novo Progresso
16/08/2020,0.15,0,,PA,Novo Progresso
16/08/2020,0.06,0,,PA,Novo Progresso
16/08/2020,0.1,0,,PA,Novo Progresso
16/08/2020,1.1,0,,PA,Sao Felix do Xingu
16/08/2020,0.64,0,,PA,Novo Progresso
16/08/2020,1.93,0,,PA,Sao Felix do Xingu
16/08/2020,0.07,0,,PA,Sao Felix do Xingu
16/08/2020,0.12,0,,PA,Sao Felix do Xingu
16/08/2020,0.25,0,,PA,Novo Progresso
16/08/2020,0.26,0,,PA,Novo Progresso
16/08/2020,0.12,0,,PA,Sao Felix do Xingu
16/08/2020,0.22,0,,PA,Novo Progresso
16/08/2020,0.92,0,,PA,Novo Progresso
16/08/2020,0.32,0,,MT,Uniao do Sul
16/08/2020,0.3,0,,MT,Uniao do Sul
16/08/2020,0.08,0,,PA,Sao Felix do Xingu
16/08/2020,0.32,0,,PA,Sao Felix do Xingu
16/08/2020,0.42,0,,PA,Sao Felix do Xingu
16/08/2020,0.1,0,,PA,Sao Felix do Xingu
16/08/2020,0.22,0,,PA,Sao Felix do Xingu
16/08/2020,0.09,0,,PA,Sao Felix do Xingu
16/08/2020,0.1,0,,PA,Sao Felix do Xingu
16/08/2020,0.08,0,,PA,Sao Felix do Xingu
16/08/2020,0.08,0,,PA,Sao Felix do Xingu
16/08/2020,0.18,0,,PA,Sao Felix do Xingu
16/08/2020,0.47,0,,PA,Sao Felix do Xingu
16/08/2020,1.11,0,,PA,Sao Felix do Xingu
16/08/2020,1.37,0,,PA,Sao Felix do Xingu
16/08/2020,0.12,0,,MT,Vila Rica
16/08/2020,0.16,0,,PA,Altamira
16/08/2020,0.25,0,,MT,Juara
16/08/2020,0.18,0,,MT,Pontes E Lacerda
16/08/2020,20.15,0,,MT,Conquista D'oeste
16/08/2020,0.1,0,,MT,Nova Lacerda
16/08/2020,0.08,0,,MT,Conquista D'oeste
16/08/2020,0.07,0,,RO,Vilhena
16/08/2020,3.27,0,,MT,Barao de Melgaço
16/08/2020,1.25,0,,MT,Barao de Melgaço
16/08/2020,2.54,0,,MT,Barao de Melgaço
16/08/2020,2.6,0,,MT,Barao de Melgaço
16/08/2020,5.73,0,,MT,Barao de Melgaço
16/08/2020,1.85,0,,MT,Barao de Melgaço
16/08/2020,1.03,0,,MT,Barao de Melgaço
16/08/2020,0.21,0,,MT,Barao de Melgaço
16/08/2020,1.74,0,,MT,Barao de Melgaço
16/08/2020,1.5,0,,MT,Barao de Melgaço
16/08/2020,6.11,0,,MT,Barao de Melgaço
16/08/2020,1.88,0,,MT,Santo Antonio do Leverger
16/08/2020,0.48,0,,MT,Barao de Melgaço
16/08/2020,9.64,0,,MT,Barao de Melgaço
16/08/2020,0.39,0,,MT,Barao de Melgaço
16/08/2020,0.61,0,,MT,Barao de Melgaço
16/08/2020,0.01,0,,MT,Pocone
16/08/2020,0.39,0,,MT,Paranatinga
17/08/2020,0.08,0,,AC,Rodrigues Alves
17/08/2020,0.12,0,,AC,Rodrigues Alves
17/08/2020,0.07,0,,AC,Marechal Thaumaturgo
17/08/2020,0.08,0,,AM,Guajara
17/08/2020,0.18,0,,AC,Porto Walter
17/08/2020,0.06,0,,AC,Rodrigues Alves
17/08/2020,0.09,0,,AC,Rodrigues Alves
17/08/2020,0.07,0,,AC,Rodrigues Alves
17/08/2020,0.16,0,,AC,Rodrigues Alves
17/08/2020,0.07,0,,AC,Rodrigues Alves
17/08/2020,0.15,0,,AC,Rodrigues Alves
17/08/2020,0.08,0,,AC,Rodrigues Alves
17/08/2020,0.07,0,,AC,Porto Walter
17/08/2020,0.07,0,,AM,Guajara
17/08/2020,0.07,0,,AM,Guajara
17/08/2020,0.11,0,,AM,Guajara
17/08/2020,0.07,0,,AC,Rodrigues Alves
17/08/2020,0.07,0,,AC,Cruzeiro do Sul
17/08/2020,0.07,0,,AC,Cruzeiro do Sul
17/08/2020,0.08,0,,AC,Rodrigues Alves
17/08/2020,0.12,0,,AC,Rodrigues Alves
17/08/2020,0.09,0,,AC,Cruzeiro do Sul
17/08/2020,0.08,0,,AC,Cruzeiro do Sul
17/08/2020,0.07,0,,AC,Cruzeiro do Sul
17/08/2020,0.09,0,,AC,Cruzeiro do Sul
17/08/2020,0.07,0,,AC,Porto Walter
17/08/2020,0.07,0,,AC,Feijo
17/08/2020,0.07,0,,AC,Rodrigues Alves
17/08/2020,0.07,0,,AC,Rodrigues Alves
17/08/2020,0.11,0,,AC,Cruzeiro do Sul
17/08/2020,0.1,0,,AC,Cruzeiro do Sul
17/08/2020,0.08,0,,AC,Cruzeiro do Sul
17/08/2020,0.11,0,,AC,Cruzeiro do Sul
17/08/2020,0.09,0,,AC,Cruzeiro do Sul
17/08/2020,0.07,0,,AC,Cruzeiro do Sul
17/08/2020,0.07,0,,AC,Cruzeiro do Sul
17/08/2020,0.08,0,,AC,Cruzeiro do Sul
17/08/2020,0.12,0,,AC,Cruzeiro do Sul
17/08/2020,0.08,0,,AC,Cruzeiro do Sul
17/08/2020,0.1,0,,AC,Rodrigues Alves
17/08/2020,0.13,0,,AC,Rodrigues Alves
17/08/2020,0.07,0,,AC,Rodrigues Alves
17/08/2020,0.15,0,,AC,Rodrigues Alves
17/08/2020,0.21,0,,AC,Rodrigues Alves
17/08/2020,0.1,0,,AC,Rodrigues Alves
17/08/2020,0.03,0,,AC,Mancio Lima
17/08/2020,0.08,0,,AC,Rodrigues Alves
17/08/2020,0.07,0,,AC,Cruzeiro do Sul
17/08/2020,0.07,0,,AC,Cruzeiro do Sul
17/08/2020,0.01,0,,AC,Mancio Lima
17/08/2020,0.06,0,,AC,Rodrigues Alves
17/08/2020,0.12,0,,AC,Mancio Lima
17/08/2020,0.1,0,,AC,Rodrigues Alves
17/08/2020,0.08,0,,AC,Rodrigues Alves
17/08/2020,0.07,0,,AC,Mancio Lima
17/08/2020,0.08,0,,AC,Cruzeiro do Sul
17/08/2020,0.1,0,,AC,Cruzeiro do Sul
17/08/2020,0.1,0,,AC,Rodrigues Alves
17/08/2020,0.08,0,,AC,Mancio Lima
17/08/2020,0.08,0,,AC,Rodrigues Alves
17/08/2020,0.13,0,,AC,Rodrigues Alves
17/08/2020,0.09,0,,AC,Mancio Lima
17/08/2020,0.07,0,,AC,Cruzeiro do Sul
17/08/2020,0.07,0,,AC,Cruzeiro do Sul
17/08/2020,0.08,0,,AC,Mancio Lima
17/08/2020,0.14,0,,AC,Rodrigues Alves
17/08/2020,0.07,0,,AC,Jordao
17/08/2020,0.08,0,,AC,Mancio Lima
17/08/2020,0.06,0,,AC,Cruzeiro do Sul
17/08/2020,0.07,0,,AC,Mancio Lima
17/08/2020,0.07,0,,AC,Jordao
17/08/2020,0.07,0,,AC,Jordao
17/08/2020,0.08,0,,AC,Cruzeiro do Sul
17/08/2020,0.14,0,,AM,Ipixuna
17/08/2020,0.08,0,,AC,Mancio Lima
17/08/2020,0.11,0,,AC,Tarauaca
17/08/2020,0.09,0,,AM,Guajara
17/08/2020,0.07,0,,AM,Guajara
17/08/2020,0.08,0,,AC,Tarauaca
17/08/2020,0.08,0,,AC,Tarauaca
17/08/2020,0.12,0,,AC,Tarauaca
17/08/2020,0.12,0,,AC,Tarauaca
17/08/2020,0.07,0,,AC,Tarauaca
17/08/2020,0.07,0,,AM,Ipixuna
17/08/2020,0.07,0,,AM,Ipixuna
17/08/2020,0.07,0,,AC,Feijo
17/08/2020,0.07,0,,AC,Feijo
17/08/2020,0.11,0,,AC,Feijo
17/08/2020,0.07,0,,AC,Feijo
17/08/2020,0.14,0,,AC,Feijo
17/08/2020,0.06,0,,AM,Ipixuna
17/08/2020,0.07,0,,AM,Ipixuna
17/08/2020,0.08,0,,AM,Ipixuna
17/08/2020,0.28,0,,AM,Ipixuna
17/08/2020,0.09,0,,AC,Feijo
17/08/2020,0.08,0,,AC,Feijo
17/08/2020,0.08,0,,AM,Ipixuna
17/08/2020,0.23,0,,AM,Ipixuna
17/08/2020,0.08,0,,AC,Feijo
17/08/2020,0.08,0,,AC,Feijo
17/08/2020,0.08,0,,AC,Feijo
17/08/2020,0,0,,AC,Feijo
17/08/2020,0.13,0,,AC,Tarauaca
17/08/2020,0.07,0,,AC,Tarauaca
17/08/2020,0.06,0,,AC,Tarauaca
17/08/2020,0.09,0,,AC,Feijo
17/08/2020,0.07,0,,AC,Feijo
17/08/2020,0.09,0,,AC,Feijo
17/08/2020,0.14,0,,AC,Feijo
17/08/2020,0,0,,AC,Tarauaca
17/08/2020,0.12,0,,AC,Tarauaca
17/08/2020,0.06,0,,AC,Feijo
17/08/2020,0.08,0,,AC,Feijo
17/08/2020,0.08,0,,AM,Envira
17/08/2020,0.07,0,,AC,Feijo
17/08/2020,0.08,0,,AC,Feijo
17/08/2020,0.07,0,,AC,Tarauaca
17/08/2020,0.07,0,,AC,Feijo
17/08/2020,0.08,0,,AC,Feijo
17/08/2020,0.13,0,,AC,Feijo
17/08/2020,0.09,0,,AC,Feijo
17/08/2020,0.16,0,,AC,Feijo
17/08/2020,0.08,0,,AC,Tarauaca
17/08/2020,0.07,0,,AC,Tarauaca
17/08/2020,0.06,0,,AC,Tarauaca
17/08/2020,0.07,0,,AC,Tarauaca
17/08/2020,0.16,0,,AC,Feijo
17/08/2020,0.1,0,,AC,Feijo
17/08/2020,0.06,0,,AC,Tarauaca
17/08/2020,0.06,0,,AC,Feijo
17/08/2020,0.11,0,,AC,Feijo
17/08/2020,0.1,0,,AC,Feijo
17/08/2020,0.08,0,,AC,Feijo
17/08/2020,0.09,0,,AC,Feijo
17/08/2020,0.07,0,,AC,Tarauaca
17/08/2020,0.08,0,,AC,Tarauaca
17/08/2020,0.06,0,,AC,Tarauaca
17/08/2020,0.07,0,,AC,Tarauaca
17/08/2020,0.07,0,,AC,Tarauaca
17/08/2020,0.09,0,,AC,Tarauaca
17/08/2020,0.07,0,,AC,Tarauaca
17/08/2020,0.23,0,,AC,Feijo
